"SNo.","Procedure Name","Speciality Classification","Tier","Facility","Ward","Cghs Code No.","Rate (₹)"
"1478","Sacro-Coccygeal Teratoma Excision","Paediatric Surgery Procedure","TIER I","NON NABH","SEMI PRIVATE WARD","PS031","36550.00"
"1479","Congenital Atresia & Stenosis of Small Intestine","Paediatric Surgery Procedure","TIER I","NON NABH","SEMI PRIVATE WARD","PS032","45050.00"
"1480","Malrotation & Volvulus of the Midgut","Paediatric Surgery Procedure","TIER I","NON NABH","SEMI PRIVATE WARD","PS033","36550.00"
"1481","Excision of Meckel-s Diverticulum","Paediatric Surgery Procedure","TIER I","NON NABH","SEMI PRIVATE WARD","PS034","36550.00"
"1482","Non Stress Test","Obstetrics Investigation","TIER I","NON NABH","SEMI PRIVATE WARD","OG001","1275.00"
"1483","Normal delivery with or without Episiotomy & P.repair/ forceps delivery /Vacuum delivery/assisted breech delivery including Routine New Born Care","Obstetrics And Gynaecology Procedure","TIER I","NON NABH","SEMI PRIVATE WARD","OG002","29750.00"
"1484","Normal Delivery of High Risk Pregnancy(Preeclampsia/Eclampsia/GDM/Cardiac/Vascular/Renal/Pulmonary/Twin Pregnancy/RA/SLE/IVF Conception/Severe Anaemia,)","Obstetrics And Gynaecology Procedure","TIER I","NON NABH","SEMI PRIVATE WARD","OG003","36550.00"
"1485","Caesarean Section(CS) with or without Sterilization including Routine New Born Care","Obstetrics And Gynaecology Procedure","TIER I","NON NABH","SEMI PRIVATE WARD","OG004","45050.00"
"1486","Caesarian Delivery of High Risk Pregnancy(Preeclampsia/Eclampsia/GDM/Cardiac/Vascular/Renal/Pulmonary/Twin Pregnancy/RA/SLE/IVF Conception/Severe Anaemia)","Obstetrics And Gynaecology Procedure","TIER I","NON NABH","SEMI PRIVATE WARD","OG005","53550.00"
"1487","Rupture Uterus Closure & Repair with Tubal Ligation","Obstetrics And Gynaecology Procedure","TIER I","NON NABH","SEMI PRIVATE WARD","OG006","36550.00"
"1488","Perforation of Uterus after D/E Laparotomy & Closure","Obstetrics And Gynaecology Procedure","TIER I","NON NABH","SEMI PRIVATE WARD","OG007","17000.00"
"1489","Laparotomy for Ectopic Pregnancy","Obstetrics And Gynaecology Procedure","TIER I","NON NABH","SEMI PRIVATE WARD","OG008","29750.00"
"1490","Laparotomy peritonitis Lavage and Drainage","Obstetrics And Gynaecology Procedure","TIER I","NON NABH","SEMI PRIVATE WARD","OG009","29750.00"
"1491","Ovarian Cystectomy - Laparoscopic.","Obstetrics And Gynaecology Procedure","TIER I","NON NABH","SEMI PRIVATE WARD","OG010","36550.00"
"1492","Ovarian Cystectomy - Laparotomy.","Obstetrics And Gynaecology Procedure","TIER I","NON NABH","SEMI PRIVATE WARD","OG011","29750.00"
"1493","Laparoscopic Broad Ligament Hematoma Drainage with repair","Obstetrics And Gynaecology Procedure","TIER I","NON NABH","SEMI PRIVATE WARD","OG012","11390.00"
"1494","Exploration of perineal Haematoma & Repair","Obstetrics And Gynaecology Procedure","TIER I","NON NABH","SEMI PRIVATE WARD","OG013","11390.00"
"1495","Exploration of abdominal Haematoma (after laparotomy/ LSCS)","Obstetrics And Gynaecology Procedure","TIER I","NON NABH","SEMI PRIVATE WARD","OG014","23375.00"
"1496","Manual Removal of Placenta","Obstetrics And Gynaecology Procedure","TIER I","NON NABH","SEMI PRIVATE WARD","OG015","7820.00"
"1497","Examination under anaesthesia (EUA)","Obstetrics And Gynaecology Procedure","TIER I","NON NABH","SEMI PRIVATE WARD","OG016","4250.00"
"1498","Burst-Abdomen Repair","Obstetrics And Gynaecology Procedure","TIER I","NON NABH","SEMI PRIVATE WARD","OG017","29750.00"
"1499","Gaping Perineal Wound Secondary Suturing","Obstetrics And Gynaecology Procedure","TIER I","NON NABH","SEMI PRIVATE WARD","OG018","4250.00"
"1500","Gaping Abdominal Wound Secondary Suturing","Obstetrics And Gynaecology Procedure","TIER I","NON NABH","SEMI PRIVATE WARD","OG019","7225.00"
"1501","Complete Perineal Tear-Repair","Obstetrics And Gynaecology Procedure","TIER I","NON NABH","SEMI PRIVATE WARD","OG020","7820.00"
"1502","Pelvic Floor Repair(Rectocele +/- Cystocele +/- Enterocele)","Obstetrics And Gynaecology Procedure","TIER I","NON NABH","SEMI PRIVATE WARD","OG021","29750.00"
"1503","Suction Evacuation Vesicular Mole","Obstetrics And Gynaecology Procedure","TIER I","NON NABH","SEMI PRIVATE WARD","OG022","23375.00"
"1504","Colpotomy/Post-Coital Tear Repair","Obstetrics And Gynaecology Procedure","TIER I","NON NABH","SEMI PRIVATE WARD","OG023","7820.00"
"1505","Excision of urethral carbuncle","Obstetrics And Gynaecology Procedure","TIER I","NON NABH","SEMI PRIVATE WARD","OG024","11390.00"
"1506","Shirodkar/ McDonald stitch//Cervical Stitch(Cerclage)","Obstetrics And Gynaecology Procedure","TIER I","NON NABH","SEMI PRIVATE WARD","OG025","11390.00"
"1507","Abdominal Hysterectomy with or without salpingo-oophorectomy","Obstetrics And Gynaecology Procedure","TIER I","NON NABH","SEMI PRIVATE WARD","OG026","36550.00"
"1508","Non-descent Vaginal Hysterectomy (NDVH) with or without BSO","Obstetrics And Gynaecology Procedure","TIER I","NON NABH","SEMI PRIVATE WARD","OG027","36550.00"
"1509","Vaginal Hysterectomy ( including of BSO) with or without repairs","Obstetrics And Gynaecology Procedure","TIER I","NON NABH","SEMI PRIVATE WARD","OG028","36550.00"
"1510","Myomectomy -laparotomy","Obstetrics And Gynaecology Procedure","TIER I","NON NABH","SEMI PRIVATE WARD","OG029","29750.00"
"1511","Myomectomy -laparoscopic","Obstetrics And Gynaecology Procedure","TIER I","NON NABH","SEMI PRIVATE WARD","OG030","36550.00"
"1512","Vaginoplasty","Obstetrics And Gynaecology Procedure","TIER I","NON NABH","SEMI PRIVATE WARD","OG031","36550.00"
"1513","Vulvectomy -Simple","Obstetrics And Gynaecology Procedure","TIER I","NON NABH","SEMI PRIVATE WARD","OG032","29750.00"
"1514","Rectovaginal Fistula (RVF) Repair","Obstetrics And Gynaecology Procedure","TIER I","NON NABH","SEMI PRIVATE WARD","OG033","36550.00"
"1515","Manchester/Fothergill-s operation","Obstetrics And Gynaecology Procedure","TIER I","NON NABH","SEMI PRIVATE WARD","OG034","29750.00"
"1516","Shirodkar-s sling Operation or other sling operations for prolapse uterus","Obstetrics And Gynaecology Procedure","TIER I","NON NABH","SEMI PRIVATE WARD","OG035","17000.00"
"1517","Laparoscopic sling operations for prolapse uterus","Obstetrics And Gynaecology Procedure","TIER I","NON NABH","SEMI PRIVATE WARD","OG036","36550.00"
"1518","Dilatation and Curettage(diagnostic/therapeutic) with or without Polypectomy","Obstetrics And Gynaecology Procedure","TIER I","NON NABH","SEMI PRIVATE WARD","OG037","11390.00"
"1519","Cervical Biopsy","Obstetrics And Gynaecology Procedure","TIER I","NON NABH","SEMI PRIVATE WARD","OG038","7820.00"
"1520","Transcervical/Hysteroscopic Polypectomy","Obstetrics And Gynaecology Procedure","TIER I","NON NABH","SEMI PRIVATE WARD","OG039","11390.00"
"1521","Excision of Vaginal Cyst/Bartholin Cyst/Gartner Cyst","Obstetrics And Gynaecology Procedure","TIER I","NON NABH","SEMI PRIVATE WARD","OG040","7820.00"
"1522","Excision of Vaginal/Uterus Septum","Obstetrics And Gynaecology Procedure","TIER I","NON NABH","SEMI PRIVATE WARD","OG041","17000.00"
"1523","Diagnostic hysterolaparoscopy(DHL) with or without chromopertubation/Adhesiolysis/ovarian drilling","Obstetrics And Gynaecology Procedure","TIER I","NON NABH","SEMI PRIVATE WARD","OG042","17000.00"
"1524","Laparoscopy Sterilization/Laproscopic tubal occlusion(LTO)","Obstetrics And Gynaecology Procedure","TIER I","NON NABH","SEMI PRIVATE WARD","OG043","23375.00"
"1525","Laparoscopically Assisted Vaginal Hysterectomy (LAVH) with or without BSO","Obstetrics And Gynaecology Procedure","TIER I","NON NABH","SEMI PRIVATE WARD","OG044","53550.00"
"1526","Balloon Tamponade for Post Partum Haemorrhage/Conservative management of PPH(Atonic/traumatic PPH)","Obstetrics And Gynaecology Procedure","TIER I","NON NABH","SEMI PRIVATE WARD","OG045","7225.00"
"1527","Total Laparoscopic Hysterectomy with or without BSO","Obstetrics And Gynaecology Procedure","TIER I","NON NABH","SEMI PRIVATE WARD","OG046","53550.00"
"1528","Laparoscopic Treatment of Ectopic Pregnancy-Milking/Salpingotomy/Salpingectomy","Obstetrics And Gynaecology Procedure","TIER I","NON NABH","SEMI PRIVATE WARD","OG047","36550.00"
"1529","Conisation of cervix/Chemical Cautery of Cervical Ectopy/Erosion","Obstetrics And Gynaecology Procedure","TIER I","NON NABH","SEMI PRIVATE WARD","OG048","7820.00"
"1530","Diagnostic hysteroscopy with or without polypectomy/endometrial curettage","Obstetrics And Gynaecology Procedure","TIER I","NON NABH","SEMI PRIVATE WARD","OG049","17000.00"
"1531","Laparotomy recanalization of Fallopian tubes-(Tuboplasty)","Obstetrics And Gynaecology Procedure","TIER I","NON NABH","SEMI PRIVATE WARD","OG050","45050.00"
"1532","Laparoscopic recanalization of Fallopian tubes-(Tuboplasty)","Obstetrics And Gynaecology Procedure","TIER I","NON NABH","SEMI PRIVATE WARD","OG051","45050.00"
"1533","Colposcopy","Obstetrics And Gynaecology Procedure","TIER I","NON NABH","SEMI PRIVATE WARD","OG052","4250.00"
"1534","Inversion of Uterus - Vaginal Reposition","Obstetrics And Gynaecology Procedure","TIER I","NON NABH","SEMI PRIVATE WARD","OG053","5100.00"
"1535","Inversion of Uterus - Abdominal Reposition","Obstetrics And Gynaecology Procedure","TIER I","NON NABH","SEMI PRIVATE WARD","OG054","5100.00"
"1536","Vaginal Vesicovaginal Fistula (VVF) Repair","Obstetrics And Gynaecology Procedure","TIER I","NON NABH","SEMI PRIVATE WARD","OG055","53550.00"
"1537","Interventional Ultrasonography- Chorionic villus sampling (CVS)","Obstetrics And Gynaecology Procedure","TIER I","NON NABH","SEMI PRIVATE WARD","OG056","4250.00"
"1538","Amniocentesis","Obstetrics And Gynaecology Procedure","TIER I","NON NABH","SEMI PRIVATE WARD","OG057","11390.00"
"1539","Thermal balloon ablation.","Obstetrics And Gynaecology Procedure","TIER I","NON NABH","SEMI PRIVATE WARD","OG058","29750.00"
"1540","Ultrasonographic myolysis","Obstetrics And Gynaecology Procedure","TIER I","NON NABH","SEMI PRIVATE WARD","OG059","23375.00"
"1541","Vaginal/Cervical Myomectomy","Obstetrics And Gynaecology Procedure","TIER I","NON NABH","SEMI PRIVATE WARD","OG060","36550.00"
"1542","Intra Uterine Insemination","Obstetrics And Gynaecology Procedure","TIER I","NON NABH","SEMI PRIVATE WARD","OG061","4250.00"
"1543","Intracytoplasmic sperm injection (ICSI)","Obstetrics And Gynaecology Procedure","TIER I","NON NABH","SEMI PRIVATE WARD","OG062","17000.00"
"1544","Laparotomy abdominal sacro-colpopexy","Obstetrics And Gynaecology Procedure","TIER I","NON NABH","SEMI PRIVATE WARD","OG063","45050.00"
"1545","Vaginal Colpopexy/colpopexy-abdominal","Obstetrics And Gynaecology Procedure","TIER I","NON NABH","SEMI PRIVATE WARD","OG064","36550.00"
"1546","Laparoscopic abdominal colpopexy/sacro-colpopexy","Obstetrics And Gynaecology Procedure","TIER I","NON NABH","SEMI PRIVATE WARD","OG065","45050.00"
"1547","Endometrial aspiration cytology/biopsy (including Pipelle Charges)","Obstetrics And Gynaecology Procedure","TIER I","NON NABH","SEMI PRIVATE WARD","OG066","2550.00"
"1548","Laparoscopic treatment for stress incontinence","Obstetrics And Gynaecology Procedure","TIER I","NON NABH","SEMI PRIVATE WARD","OG067","36550.00"
"1549","Transvaginal tapes for Stress incontinence","Obstetrics And Gynaecology Procedure","TIER I","NON NABH","SEMI PRIVATE WARD","OG068","29750.00"
"1550","Trans-obturator tapes for Stress incontinence","Obstetrics And Gynaecology Procedure","TIER I","NON NABH","SEMI PRIVATE WARD","OG069","36550.00"
"1551","Interventional radiographic arterial embolization/Uterine artery embolization(UAE)","Obstetrics And Gynaecology Procedure","TIER I","NON NABH","SEMI PRIVATE WARD","OG070","29750.00"
"1552","Internal Iliac Artery ligation","Obstetrics And Gynaecology Procedure","TIER I","NON NABH","SEMI PRIVATE WARD","OG071","7225.00"
"1553","Surgical management of PPH (Uterine compression stitches/stepwise devascularisation)/peripartum hysterectomy","Obstetrics And Gynaecology Procedure","TIER I","NON NABH","SEMI PRIVATE WARD","OG072","17000.00"
"1554","Intra-uterine fetal blood transfusion","Obstetrics And Gynaecology Procedure","TIER I","NON NABH","SEMI PRIVATE WARD","OG073","45050.00"
"1555","Hysteroscopy Transcervical Resection of Endometrium (TCRE)","Obstetrics And Gynaecology Procedure","TIER I","NON NABH","SEMI PRIVATE WARD","OG074","29750.00"
"1556","Hysteroscopy Removal of Intra-Uterine Contraceptive Device (IUCD)","Obstetrics And Gynaecology Procedure","TIER I","NON NABH","SEMI PRIVATE WARD","OG075","17000.00"
"1557","hysteroscopic resection of uterine septum","Obstetrics And Gynaecology Procedure","TIER I","NON NABH","SEMI PRIVATE WARD","OG076","29750.00"
"1558","Diagnostic Hysteroscopy with or without endometrial Biopsy","Obstetrics And Gynaecology Procedure","TIER I","NON NABH","SEMI PRIVATE WARD","OG077","17000.00"
"1559","Sterilization (minilap)-post partum/post abortion","Obstetrics And Gynaecology Procedure","TIER I","NON NABH","SEMI PRIVATE WARD","OG078","7820.00"
"1560","Interval Sterilization(minilap)-BAT / Male Sterilization(Vasectomy)","Obstetrics And Gynaecology Procedure","TIER I","NON NABH","SEMI PRIVATE WARD","OG079","17000.00"
"1561","Medical Termination of Pregnancy (MTP)- 1st Trimester with Medicine /Manual Vacuum Aspiration /Check Curettage","Obstetrics And Gynaecology Procedure","TIER I","NON NABH","SEMI PRIVATE WARD","OG080","11390.00"
"1562","Medical Termination of Pregnancy (MTP) - 2nd Trimester /Suction and Evacuation/Dilatation and Curettage/Dilatation and expulsion","Obstetrics And Gynaecology Procedure","TIER I","NON NABH","SEMI PRIVATE WARD","OG081","17000.00"
"1563","Insertion of IUD/IUCD/Pessary","Obstetrics And Gynaecology Procedure","TIER I","NON NABH","SEMI PRIVATE WARD","OG082","3400.00"
"1564","Removal of IUD/IUCD/Pessary","Obstetrics And Gynaecology Procedure","TIER I","NON NABH","SEMI PRIVATE WARD","OG083","850.00"
"1565","Ultrasound guided kidney Biopsy","Nephrology And Urology - Biopsy","TIER I","NON NABH","SEMI PRIVATE WARD","NU001","7820.00"
"1566","Testicular Biopsy","Nephrology And Urology - Biopsy","TIER I","NON NABH","SEMI PRIVATE WARD","NU002","11390.00"
"1567","Transrectal Ultrasound (TRUS) guided prostate biopsy","Nephrology And Urology - Biopsy","TIER I","NON NABH","SEMI PRIVATE WARD","NU003","7820.00"
"1568","Uroflow Study (Uroflowmetry)","Nephrology And Urology Investigation","TIER I","NON NABH","SEMI PRIVATE WARD","NU004","850.00"
"1569","Urodynamic Study (Cystometry)","Nephrology And Urology Investigation","TIER I","NON NABH","SEMI PRIVATE WARD","NU005","2550.00"
"1570","Voiding-cysto-urethrogram and retrograde urethrogram (Nephrostogram)","Nephrology And Urology Investigation","TIER I","NON NABH","SEMI PRIVATE WARD","NU006","7225.00"
"1571","Fistulogram for Arteriovenous Fistula","Nephrology And Urology Investigation","TIER I","NON NABH","SEMI PRIVATE WARD","NU007","7820.00"
"1572","Partial Nephrectomy -open","Nephrology And Urology Procedure","TIER I","NON NABH","SEMI PRIVATE WARD","NU008","36550.00"
"1573","Partial Nephrectomy-Laparoscopic/Endoscopic","Nephrology And Urology Procedure","TIER I","NON NABH","SEMI PRIVATE WARD","NU009","45050.00"
"1574","Nephrectomy Simple -Open","Nephrology And Urology Procedure","TIER I","NON NABH","SEMI PRIVATE WARD","NU010","53550.00"
"1575","Laparoscopic Nephrectomy","Nephrology And Urology Procedure","TIER I","NON NABH","SEMI PRIVATE WARD","NU011","53550.00"
"1576","Nephrolithotomy -open","Nephrology And Urology Procedure","TIER I","NON NABH","SEMI PRIVATE WARD","NU012","36550.00"
"1577","Nephrolithotomy -Laparoscopic/endoscopic","Nephrology And Urology Procedure","TIER I","NON NABH","SEMI PRIVATE WARD","NU013","45050.00"
"1578","Pyelolithotomy-open","Nephrology And Urology Procedure","TIER I","NON NABH","SEMI PRIVATE WARD","NU014","53550.00"
"1579","Pyelolithotomy -Laparoscopic/endoscopic","Nephrology And Urology Procedure","TIER I","NON NABH","SEMI PRIVATE WARD","NU015","45050.00"
"1580","Operations for Hydronephrosis -pyeloplasty open","Nephrology And Urology Procedure","TIER I","NON NABH","SEMI PRIVATE WARD","NU016","45050.00"
"1581","Operations for Hydronephrosis -pyeloplasty Lap/endoscopic","Nephrology And Urology Procedure","TIER I","NON NABH","SEMI PRIVATE WARD","NU017","53550.00"
"1582","Operations for Hydronephrosis Endopyelotomy antegrade","Nephrology And Urology Procedure","TIER I","NON NABH","SEMI PRIVATE WARD","NU018","36550.00"
"1583","Operations for Hydronephrosis Endopyelotomy retrograde","Nephrology And Urology Procedure","TIER I","NON NABH","SEMI PRIVATE WARD","NU019","36550.00"
"1584","Operations for Hydronephrosis ureterocalicostomy","Nephrology And Urology Procedure","TIER I","NON NABH","SEMI PRIVATE WARD","NU020","36550.00"
"1585","Operations for Hydronephrosis-Ileal ureter","Nephrology And Urology Procedure","TIER I","NON NABH","SEMI PRIVATE WARD","NU021","45050.00"
"1586","Open Drainage of Perinephric Abscess","Nephrology And Urology Procedure","TIER I","NON NABH","SEMI PRIVATE WARD","NU022","29750.00"
"1587","Percutaneous Drainage of Perinephric Abscess -Ultrasound guided","Nephrology And Urology Procedure","TIER I","NON NABH","SEMI PRIVATE WARD","NU023","11390.00"
"1588","Cavernostomy","Nephrology And Urology Procedure","TIER I","NON NABH","SEMI PRIVATE WARD","NU024","23375.00"
"1589","Operations for Cyst of the Kidney -open","Nephrology And Urology Procedure","TIER I","NON NABH","SEMI PRIVATE WARD","NU025","36550.00"
"1590","Operations for Cyst of the Kidney Lap/endoscopic","Nephrology And Urology Procedure","TIER I","NON NABH","SEMI PRIVATE WARD","NU026","45050.00"
"1591","Ureterolithotomy -open","Nephrology And Urology Procedure","TIER I","NON NABH","SEMI PRIVATE WARD","NU027","36550.00"
"1592","Ureterolithotomy-Lap/Endoscopic","Nephrology And Urology Procedure","TIER I","NON NABH","SEMI PRIVATE WARD","NU028","45050.00"
"1593","Nephroureterectomy open","Nephrology And Urology Procedure","TIER I","NON NABH","SEMI PRIVATE WARD","NU029","45050.00"
"1594","Operations for Ureter for -Double Ureters","Nephrology And Urology Procedure","TIER I","NON NABH","SEMI PRIVATE WARD","NU030","45050.00"
"1595","Operations for Ureter -for Ectopia of Single Ureter","Nephrology And Urology Procedure","TIER I","NON NABH","SEMI PRIVATE WARD","NU031","36550.00"
"1596","Operations for Vesicoureteral Reflux (VUR) -Open","Nephrology And Urology Procedure","TIER I","NON NABH","SEMI PRIVATE WARD","NU032","36550.00"
"1597","Operations for Vesicoureteral Reflux (VUR)-Lap/Endoscopic","Nephrology And Urology Procedure","TIER I","NON NABH","SEMI PRIVATE WARD","NU033","45050.00"
"1598","Operations for Vesicoureteral Reflux (VUR)/ Urinary incontinence with bulking agents","Nephrology And Urology Procedure","TIER I","NON NABH","SEMI PRIVATE WARD","NU034","36550.00"
"1599","Ureterostomy - Cutaneous","Nephrology And Urology Procedure","TIER I","NON NABH","SEMI PRIVATE WARD","NU035","29750.00"
"1600","Uretero-Colic anastomosis","Nephrology And Urology Procedure","TIER I","NON NABH","SEMI PRIVATE WARD","NU036","36550.00"
