"SNo.","Procedure Name","Speciality Classification","Tier","Facility","Ward","Cghs Code No.","Rate (₹)"
"1497","Examination under anaesthesia (EUA)","Obstetrics And Gynaecology Procedure","TIER II","NABH","SEMI PRIVATE WARD","OG016","4500.00"
"1498","Burst-Abdomen Repair","Obstetrics And Gynaecology Procedure","TIER II","NABH","SEMI PRIVATE WARD","OG017","31500.00"
"1499","Gaping Perineal Wound Secondary Suturing","Obstetrics And Gynaecology Procedure","TIER II","NABH","SEMI PRIVATE WARD","OG018","4500.00"
"1500","Gaping Abdominal Wound Secondary Suturing","Obstetrics And Gynaecology Procedure","TIER II","NABH","SEMI PRIVATE WARD","OG019","7650.00"
"1501","Complete Perineal Tear-Repair","Obstetrics And Gynaecology Procedure","TIER II","NABH","SEMI PRIVATE WARD","OG020","8280.00"
"1502","Pelvic Floor Repair(Rectocele +/- Cystocele +/- Enterocele)","Obstetrics And Gynaecology Procedure","TIER II","NABH","SEMI PRIVATE WARD","OG021","31500.00"
"1503","Suction Evacuation Vesicular Mole","Obstetrics And Gynaecology Procedure","TIER II","NABH","SEMI PRIVATE WARD","OG022","24750.00"
"1504","Colpotomy/Post-Coital Tear Repair","Obstetrics And Gynaecology Procedure","TIER II","NABH","SEMI PRIVATE WARD","OG023","8280.00"
"1505","Excision of urethral carbuncle","Obstetrics And Gynaecology Procedure","TIER II","NABH","SEMI PRIVATE WARD","OG024","12060.00"
"1506","Shirodkar/ McDonald stitch//Cervical Stitch(Cerclage)","Obstetrics And Gynaecology Procedure","TIER II","NABH","SEMI PRIVATE WARD","OG025","12060.00"
"1507","Abdominal Hysterectomy with or without salpingo-oophorectomy","Obstetrics And Gynaecology Procedure","TIER II","NABH","SEMI PRIVATE WARD","OG026","38700.00"
"1508","Non-descent Vaginal Hysterectomy (NDVH) with or without BSO","Obstetrics And Gynaecology Procedure","TIER II","NABH","SEMI PRIVATE WARD","OG027","38700.00"
"1509","Vaginal Hysterectomy ( including of BSO) with or without repairs","Obstetrics And Gynaecology Procedure","TIER II","NABH","SEMI PRIVATE WARD","OG028","38700.00"
"1510","Myomectomy -laparotomy","Obstetrics And Gynaecology Procedure","TIER II","NABH","SEMI PRIVATE WARD","OG029","31500.00"
"1511","Myomectomy -laparoscopic","Obstetrics And Gynaecology Procedure","TIER II","NABH","SEMI PRIVATE WARD","OG030","38700.00"
"1512","Vaginoplasty","Obstetrics And Gynaecology Procedure","TIER II","NABH","SEMI PRIVATE WARD","OG031","38700.00"
"1513","Vulvectomy -Simple","Obstetrics And Gynaecology Procedure","TIER II","NABH","SEMI PRIVATE WARD","OG032","31500.00"
"1514","Rectovaginal Fistula (RVF) Repair","Obstetrics And Gynaecology Procedure","TIER II","NABH","SEMI PRIVATE WARD","OG033","38700.00"
"1515","Manchester/Fothergill-s operation","Obstetrics And Gynaecology Procedure","TIER II","NABH","SEMI PRIVATE WARD","OG034","31500.00"
"1516","Shirodkar-s sling Operation or other sling operations for prolapse uterus","Obstetrics And Gynaecology Procedure","TIER II","NABH","SEMI PRIVATE WARD","OG035","18000.00"
"1517","Laparoscopic sling operations for prolapse uterus","Obstetrics And Gynaecology Procedure","TIER II","NABH","SEMI PRIVATE WARD","OG036","38700.00"
"1518","Dilatation and Curettage(diagnostic/therapeutic) with or without Polypectomy","Obstetrics And Gynaecology Procedure","TIER II","NABH","SEMI PRIVATE WARD","OG037","12060.00"
"1519","Cervical Biopsy","Obstetrics And Gynaecology Procedure","TIER II","NABH","SEMI PRIVATE WARD","OG038","8280.00"
"1520","Transcervical/Hysteroscopic Polypectomy","Obstetrics And Gynaecology Procedure","TIER II","NABH","SEMI PRIVATE WARD","OG039","12060.00"
"1521","Excision of Vaginal Cyst/Bartholin Cyst/Gartner Cyst","Obstetrics And Gynaecology Procedure","TIER II","NABH","SEMI PRIVATE WARD","OG040","8280.00"
"1522","Excision of Vaginal/Uterus Septum","Obstetrics And Gynaecology Procedure","TIER II","NABH","SEMI PRIVATE WARD","OG041","18000.00"
"1523","Diagnostic hysterolaparoscopy(DHL) with or without chromopertubation/Adhesiolysis/ovarian drilling","Obstetrics And Gynaecology Procedure","TIER II","NABH","SEMI PRIVATE WARD","OG042","18000.00"
"1524","Laparoscopy Sterilization/Laproscopic tubal occlusion(LTO)","Obstetrics And Gynaecology Procedure","TIER II","NABH","SEMI PRIVATE WARD","OG043","24750.00"
"1525","Laparoscopically Assisted Vaginal Hysterectomy (LAVH) with or without BSO","Obstetrics And Gynaecology Procedure","TIER II","NABH","SEMI PRIVATE WARD","OG044","56700.00"
"1526","Balloon Tamponade for Post Partum Haemorrhage/Conservative management of PPH(Atonic/traumatic PPH)","Obstetrics And Gynaecology Procedure","TIER II","NABH","SEMI PRIVATE WARD","OG045","7650.00"
"1527","Total Laparoscopic Hysterectomy with or without BSO","Obstetrics And Gynaecology Procedure","TIER II","NABH","SEMI PRIVATE WARD","OG046","56700.00"
"1528","Laparoscopic Treatment of Ectopic Pregnancy-Milking/Salpingotomy/Salpingectomy","Obstetrics And Gynaecology Procedure","TIER II","NABH","SEMI PRIVATE WARD","OG047","38700.00"
"1529","Conisation of cervix/Chemical Cautery of Cervical Ectopy/Erosion","Obstetrics And Gynaecology Procedure","TIER II","NABH","SEMI PRIVATE WARD","OG048","8280.00"
"1530","Diagnostic hysteroscopy with or without polypectomy/endometrial curettage","Obstetrics And Gynaecology Procedure","TIER II","NABH","SEMI PRIVATE WARD","OG049","18000.00"
"1531","Laparotomy recanalization of Fallopian tubes-(Tuboplasty)","Obstetrics And Gynaecology Procedure","TIER II","NABH","SEMI PRIVATE WARD","OG050","47700.00"
"1532","Laparoscopic recanalization of Fallopian tubes-(Tuboplasty)","Obstetrics And Gynaecology Procedure","TIER II","NABH","SEMI PRIVATE WARD","OG051","47700.00"
"1533","Colposcopy","Obstetrics And Gynaecology Procedure","TIER II","NABH","SEMI PRIVATE WARD","OG052","4500.00"
"1534","Inversion of Uterus - Vaginal Reposition","Obstetrics And Gynaecology Procedure","TIER II","NABH","SEMI PRIVATE WARD","OG053","5400.00"
"1535","Inversion of Uterus - Abdominal Reposition","Obstetrics And Gynaecology Procedure","TIER II","NABH","SEMI PRIVATE WARD","OG054","5400.00"
"1536","Vaginal Vesicovaginal Fistula (VVF) Repair","Obstetrics And Gynaecology Procedure","TIER II","NABH","SEMI PRIVATE WARD","OG055","56700.00"
"1537","Interventional Ultrasonography- Chorionic villus sampling (CVS)","Obstetrics And Gynaecology Procedure","TIER II","NABH","SEMI PRIVATE WARD","OG056","4500.00"
"1538","Amniocentesis","Obstetrics And Gynaecology Procedure","TIER II","NABH","SEMI PRIVATE WARD","OG057","12060.00"
"1539","Thermal balloon ablation.","Obstetrics And Gynaecology Procedure","TIER II","NABH","SEMI PRIVATE WARD","OG058","31500.00"
"1540","Ultrasonographic myolysis","Obstetrics And Gynaecology Procedure","TIER II","NABH","SEMI PRIVATE WARD","OG059","24750.00"
"1541","Vaginal/Cervical Myomectomy","Obstetrics And Gynaecology Procedure","TIER II","NABH","SEMI PRIVATE WARD","OG060","38700.00"
"1542","Intra Uterine Insemination","Obstetrics And Gynaecology Procedure","TIER II","NABH","SEMI PRIVATE WARD","OG061","4500.00"
"1543","Intracytoplasmic sperm injection (ICSI)","Obstetrics And Gynaecology Procedure","TIER II","NABH","SEMI PRIVATE WARD","OG062","18000.00"
"1544","Laparotomy abdominal sacro-colpopexy","Obstetrics And Gynaecology Procedure","TIER II","NABH","SEMI PRIVATE WARD","OG063","47700.00"
"1545","Vaginal Colpopexy/colpopexy-abdominal","Obstetrics And Gynaecology Procedure","TIER II","NABH","SEMI PRIVATE WARD","OG064","38700.00"
"1546","Laparoscopic abdominal colpopexy/sacro-colpopexy","Obstetrics And Gynaecology Procedure","TIER II","NABH","SEMI PRIVATE WARD","OG065","47700.00"
"1547","Endometrial aspiration cytology/biopsy (including Pipelle Charges)","Obstetrics And Gynaecology Procedure","TIER II","NABH","SEMI PRIVATE WARD","OG066","2700.00"
"1548","Laparoscopic treatment for stress incontinence","Obstetrics And Gynaecology Procedure","TIER II","NABH","SEMI PRIVATE WARD","OG067","38700.00"
"1549","Transvaginal tapes for Stress incontinence","Obstetrics And Gynaecology Procedure","TIER II","NABH","SEMI PRIVATE WARD","OG068","31500.00"
"1550","Trans-obturator tapes for Stress incontinence","Obstetrics And Gynaecology Procedure","TIER II","NABH","SEMI PRIVATE WARD","OG069","38700.00"
"1551","Interventional radiographic arterial embolization/Uterine artery embolization(UAE)","Obstetrics And Gynaecology Procedure","TIER II","NABH","SEMI PRIVATE WARD","OG070","31500.00"
"1552","Internal Iliac Artery ligation","Obstetrics And Gynaecology Procedure","TIER II","NABH","SEMI PRIVATE WARD","OG071","7650.00"
"1553","Surgical management of PPH (Uterine compression stitches/stepwise devascularisation)/peripartum hysterectomy","Obstetrics And Gynaecology Procedure","TIER II","NABH","SEMI PRIVATE WARD","OG072","18000.00"
"1554","Intra-uterine fetal blood transfusion","Obstetrics And Gynaecology Procedure","TIER II","NABH","SEMI PRIVATE WARD","OG073","47700.00"
"1555","Hysteroscopy Transcervical Resection of Endometrium (TCRE)","Obstetrics And Gynaecology Procedure","TIER II","NABH","SEMI PRIVATE WARD","OG074","31500.00"
"1556","Hysteroscopy Removal of Intra-Uterine Contraceptive Device (IUCD)","Obstetrics And Gynaecology Procedure","TIER II","NABH","SEMI PRIVATE WARD","OG075","18000.00"
"1557","hysteroscopic resection of uterine septum","Obstetrics And Gynaecology Procedure","TIER II","NABH","SEMI PRIVATE WARD","OG076","31500.00"
"1558","Diagnostic Hysteroscopy with or without endometrial Biopsy","Obstetrics And Gynaecology Procedure","TIER II","NABH","SEMI PRIVATE WARD","OG077","18000.00"
"1559","Sterilization (minilap)-post partum/post abortion","Obstetrics And Gynaecology Procedure","TIER II","NABH","SEMI PRIVATE WARD","OG078","8280.00"
"1560","Interval Sterilization(minilap)-BAT / Male Sterilization(Vasectomy)","Obstetrics And Gynaecology Procedure","TIER II","NABH","SEMI PRIVATE WARD","OG079","18000.00"
"1561","Medical Termination of Pregnancy (MTP)- 1st Trimester with Medicine /Manual Vacuum Aspiration /Check Curettage","Obstetrics And Gynaecology Procedure","TIER II","NABH","SEMI PRIVATE WARD","OG080","12060.00"
"1562","Medical Termination of Pregnancy (MTP) - 2nd Trimester /Suction and Evacuation/Dilatation and Curettage/Dilatation and expulsion","Obstetrics And Gynaecology Procedure","TIER II","NABH","SEMI PRIVATE WARD","OG081","18000.00"
"1563","Insertion of IUD/IUCD/Pessary","Obstetrics And Gynaecology Procedure","TIER II","NABH","SEMI PRIVATE WARD","OG082","3600.00"
"1564","Removal of IUD/IUCD/Pessary","Obstetrics And Gynaecology Procedure","TIER II","NABH","SEMI PRIVATE WARD","OG083","900.00"
"1565","Ultrasound guided kidney Biopsy","Nephrology And Urology - Biopsy","TIER II","NABH","SEMI PRIVATE WARD","NU001","8280.00"
"1566","Testicular Biopsy","Nephrology And Urology - Biopsy","TIER II","NABH","SEMI PRIVATE WARD","NU002","12060.00"
"1567","Transrectal Ultrasound (TRUS) guided prostate biopsy","Nephrology And Urology - Biopsy","TIER II","NABH","SEMI PRIVATE WARD","NU003","8280.00"
"1568","Uroflow Study (Uroflowmetry)","Nephrology And Urology Investigation","TIER II","NABH","SEMI PRIVATE WARD","NU004","900.00"
"1569","Urodynamic Study (Cystometry)","Nephrology And Urology Investigation","TIER II","NABH","SEMI PRIVATE WARD","NU005","2700.00"
"1570","Voiding-cysto-urethrogram and retrograde urethrogram (Nephrostogram)","Nephrology And Urology Investigation","TIER II","NABH","SEMI PRIVATE WARD","NU006","7650.00"
"1571","Fistulogram for Arteriovenous Fistula","Nephrology And Urology Investigation","TIER II","NABH","SEMI PRIVATE WARD","NU007","8280.00"
"1572","Partial Nephrectomy -open","Nephrology And Urology Procedure","TIER II","NABH","SEMI PRIVATE WARD","NU008","38700.00"
"1573","Partial Nephrectomy-Laparoscopic/Endoscopic","Nephrology And Urology Procedure","TIER II","NABH","SEMI PRIVATE WARD","NU009","47700.00"
"1574","Nephrectomy Simple -Open","Nephrology And Urology Procedure","TIER II","NABH","SEMI PRIVATE WARD","NU010","56700.00"
"1575","Laparoscopic Nephrectomy","Nephrology And Urology Procedure","TIER II","NABH","SEMI PRIVATE WARD","NU011","56700.00"
"1576","Nephrolithotomy -open","Nephrology And Urology Procedure","TIER II","NABH","SEMI PRIVATE WARD","NU012","38700.00"
"1577","Nephrolithotomy -Laparoscopic/endoscopic","Nephrology And Urology Procedure","TIER II","NABH","SEMI PRIVATE WARD","NU013","47700.00"
"1578","Pyelolithotomy-open","Nephrology And Urology Procedure","TIER II","NABH","SEMI PRIVATE WARD","NU014","56700.00"
"1579","Pyelolithotomy -Laparoscopic/endoscopic","Nephrology And Urology Procedure","TIER II","NABH","SEMI PRIVATE WARD","NU015","47700.00"
"1580","Operations for Hydronephrosis -pyeloplasty open","Nephrology And Urology Procedure","TIER II","NABH","SEMI PRIVATE WARD","NU016","47700.00"
"1581","Operations for Hydronephrosis -pyeloplasty Lap/endoscopic","Nephrology And Urology Procedure","TIER II","NABH","SEMI PRIVATE WARD","NU017","56700.00"
"1582","Operations for Hydronephrosis Endopyelotomy antegrade","Nephrology And Urology Procedure","TIER II","NABH","SEMI PRIVATE WARD","NU018","38700.00"
"1583","Operations for Hydronephrosis Endopyelotomy retrograde","Nephrology And Urology Procedure","TIER II","NABH","SEMI PRIVATE WARD","NU019","38700.00"
"1584","Operations for Hydronephrosis ureterocalicostomy","Nephrology And Urology Procedure","TIER II","NABH","SEMI PRIVATE WARD","NU020","38700.00"
"1585","Operations for Hydronephrosis-Ileal ureter","Nephrology And Urology Procedure","TIER II","NABH","SEMI PRIVATE WARD","NU021","47700.00"
"1586","Open Drainage of Perinephric Abscess","Nephrology And Urology Procedure","TIER II","NABH","SEMI PRIVATE WARD","NU022","31500.00"
"1587","Percutaneous Drainage of Perinephric Abscess -Ultrasound guided","Nephrology And Urology Procedure","TIER II","NABH","SEMI PRIVATE WARD","NU023","12060.00"
"1588","Cavernostomy","Nephrology And Urology Procedure","TIER II","NABH","SEMI PRIVATE WARD","NU024","24750.00"
"1589","Operations for Cyst of the Kidney -open","Nephrology And Urology Procedure","TIER II","NABH","SEMI PRIVATE WARD","NU025","38700.00"
"1590","Operations for Cyst of the Kidney Lap/endoscopic","Nephrology And Urology Procedure","TIER II","NABH","SEMI PRIVATE WARD","NU026","47700.00"
"1591","Ureterolithotomy -open","Nephrology And Urology Procedure","TIER II","NABH","SEMI PRIVATE WARD","NU027","38700.00"
"1592","Ureterolithotomy-Lap/Endoscopic","Nephrology And Urology Procedure","TIER II","NABH","SEMI PRIVATE WARD","NU028","47700.00"
"1593","Nephroureterectomy open","Nephrology And Urology Procedure","TIER II","NABH","SEMI PRIVATE WARD","NU029","47700.00"
"1594","Operations for Ureter for -Double Ureters","Nephrology And Urology Procedure","TIER II","NABH","SEMI PRIVATE WARD","NU030","47700.00"
"1595","Operations for Ureter -for Ectopia of Single Ureter","Nephrology And Urology Procedure","TIER II","NABH","SEMI PRIVATE WARD","NU031","38700.00"
"1596","Operations for Vesicoureteral Reflux (VUR) -Open","Nephrology And Urology Procedure","TIER II","NABH","SEMI PRIVATE WARD","NU032","38700.00"
"1597","Operations for Vesicoureteral Reflux (VUR)-Lap/Endoscopic","Nephrology And Urology Procedure","TIER II","NABH","SEMI PRIVATE WARD","NU033","47700.00"
"1598","Operations for Vesicoureteral Reflux (VUR)/ Urinary incontinence with bulking agents","Nephrology And Urology Procedure","TIER II","NABH","SEMI PRIVATE WARD","NU034","38700.00"
"1599","Ureterostomy - Cutaneous","Nephrology And Urology Procedure","TIER II","NABH","SEMI PRIVATE WARD","NU035","31500.00"
"1600","Uretero-Colic anastomosis","Nephrology And Urology Procedure","TIER II","NABH","SEMI PRIVATE WARD","NU036","38700.00"
"1601","Formation of an Ileal Conduit","Nephrology And Urology Procedure","TIER II","NABH","SEMI PRIVATE WARD","NU037","47700.00"
"1602","Ureteric Catheterisation/DJ Stenting","Nephrology And Urology Procedure","TIER II","NABH","SEMI PRIVATE WARD","NU038","18000.00"
"1603","DJ stent removal","Nephrology And Urology Procedure","TIER II","NABH","SEMI PRIVATE WARD","NU039","8613.00"
"1604","Biopsy of Bladder (Cystoscopic) including (Cold Cup Biopsy)","Nephrology And Urology Procedure","TIER II","NABH","SEMI PRIVATE WARD","NU040","12060.00"
"1605","Cysto-Litholapaxy","Nephrology And Urology Procedure","TIER II","NABH","SEMI PRIVATE WARD","NU041","31500.00"
"1606","Operations for Injuries of the Bladder","Nephrology And Urology Procedure","TIER II","NABH","SEMI PRIVATE WARD","NU042","38700.00"
"1607","Suprapubic Drainage (Cystostomy/vesicostomy)","Nephrology And Urology Procedure","TIER II","NABH","SEMI PRIVATE WARD","NU043","18000.00"
"1608","Simple Cystectomy","Nephrology And Urology Procedure","TIER II","NABH","SEMI PRIVATE WARD","NU044","38700.00"
"1609","Diverticulectomy -open","Nephrology And Urology Procedure","TIER II","NABH","SEMI PRIVATE WARD","NU045","38700.00"
"1610","Diverticulectomy- Lap/Endoscopic","Nephrology And Urology Procedure","TIER II","NABH","SEMI PRIVATE WARD","NU046","47700.00"
"1611","Diverticulectomy -Endoscopic incision of neck","Nephrology And Urology Procedure","TIER II","NABH","SEMI PRIVATE WARD","NU047","31500.00"
"1612","Augmentation Cystoplasty","Nephrology And Urology Procedure","TIER II","NABH","SEMI PRIVATE WARD","NU048","47700.00"
"1613","Operations for Exstrophy of the Bladder- Single stage repair","Nephrology And Urology Procedure","TIER II","NABH","SEMI PRIVATE WARD","NU049","38700.00"
"1614","Operations for Exstrophy of the Bladder- Multistage repair","Nephrology And Urology Procedure","TIER II","NABH","SEMI PRIVATE WARD","NU050","38700.00"
"1615","Operations for Exstrophy of the Bladder- simple cystectomy with urinary diversion","Nephrology And Urology Procedure","TIER II","NABH","SEMI PRIVATE WARD","NU051","56700.00"
"1616","Repair of Ureterocele -Open","Nephrology And Urology Procedure","TIER II","NABH","SEMI PRIVATE WARD","NU052","38700.00"
"1617","Repair of Ureterocele -Lap/Endoscopic","Nephrology And Urology Procedure","TIER II","NABH","SEMI PRIVATE WARD","NU053","38700.00"
"1618","Repair of Ureterocele -Endoscopic incision","Nephrology And Urology Procedure","TIER II","NABH","SEMI PRIVATE WARD","NU054","31500.00"
"1619","Vesicovaginal Fistula (VVF) Repair (Open)","Nephrology And Urology Procedure","TIER II","NABH","SEMI PRIVATE WARD","NU055","38700.00"
"1620","Vesicovaginal Fistula (VVF) Repair (Laparoscopic)","Nephrology And Urology Procedure","TIER II","NABH","SEMI PRIVATE WARD","NU056","47700.00"
"1621","Open Suprapubic Prostatectomy","Nephrology And Urology Procedure","TIER II","NABH","SEMI PRIVATE WARD","NU057","38700.00"
"1622","Open Retropubic Prostatectomy","Nephrology And Urology Procedure","TIER II","NABH","SEMI PRIVATE WARD","NU058","38700.00"
"1623","Transurethral Resection of Prostate (TURP)","Nephrology And Urology Procedure","TIER II","NABH","SEMI PRIVATE WARD","NU059","56700.00"
