"SNo.","Procedure Name","Speciality Classification","Tier","Facility","Ward","Cghs Code No.","Rate (₹)"
"533","ABL Kinase Domain Mutation for Ph Positive Acute Lymphoblastic leukemia (TKI Resistance, I","Oncology Investigations","TIER I","SUPERSPECIALITY","PRIVATE WARD","CA003","8100.00"
"534","Acute Leukemia karyotyping","Oncology Investigations","TIER I","SUPERSPECIALITY","PRIVATE WARD","CA004","5545.00"
"535","Acute Leukemia mutation detection (per gene)ASXL1 /c-KIT/DNMT3A/ IDH1 and IDH2 /K RAS and N RAS mutation detection","Oncology Investigations","TIER I","SUPERSPECIALITY","PRIVATE WARD","CA005","5390.00"
"536","Acute Leukemia RUNX1 mutation detection","Oncology Investigations","TIER I","SUPERSPECIALITY","PRIVATE WARD","CA006","5390.00"
"537","Acute Leukemia TET2 mutation detection","Oncology Investigations","TIER I","SUPERSPECIALITY","PRIVATE WARD","CA007","23020.00"
"538","Acute Leukemia TP53 mutation detection","Oncology Investigations","TIER I","SUPERSPECIALITY","PRIVATE WARD","CA008","23020.00"
"539","Acute Lymphoblastic leukemia karyotyping","Oncology Investigations","TIER I","SUPERSPECIALITY","PRIVATE WARD","CA009","5545.00"
"540","Acute Lymphoblastic Leukemia Mutation Detection","Oncology Investigations","TIER I","SUPERSPECIALITY","PRIVATE WARD","CA010","11040.00"
"541","Acute Lymphoblastic Leukemia Transcript Identification","Oncology Investigations","TIER I","SUPERSPECIALITY","PRIVATE WARD","CA011","3020.00"
"542","Acute Myeloid Leukemia (AML) Panel","Oncology Investigations","TIER I","SUPERSPECIALITY","PRIVATE WARD","CA012","13370.00"
"543","ALK -1","Oncology Investigations","TIER I","SUPERSPECIALITY","PRIVATE WARD","CA013","4690.00"
"544","ALK rearrangement: 2p23","Oncology Investigations","TIER I","SUPERSPECIALITY","PRIVATE WARD","CA014","4690.00"
"545","B-cell Acute Lymphoblastic Leukemia (B-ALL) Panel","Oncology Investigations","TIER I","SUPERSPECIALITY","PRIVATE WARD","CA015","11570.00"
"546","BCL3 rearrangement 19q13.3 / BCL6 rearrangement: 3q27","Oncology Investigations","TIER I","SUPERSPECIALITY","PRIVATE WARD","CA016","3485.00"
"547","BCOR alteration","Oncology Investigations","TIER I","SUPERSPECIALITY","PRIVATE WARD","CA017","6050.00"
"548","BCR/ABL (Ph) duplication, trisomy 8, trisomy 21, TP53 deletion","Oncology Investigations","TIER I","SUPERSPECIALITY","PRIVATE WARD","CA018","6095.00"
"549","BCR/ABL Ph: t(9;22)","Oncology Investigations","TIER I","SUPERSPECIALITY","PRIVATE WARD","CA019","3485.00"
"550","BCR-ABL by PCR-Quantitative","Oncology Investigations","TIER I","SUPERSPECIALITY","PRIVATE WARD","CA020","4000.00"
"551","BRAF","Oncology Investigations","TIER I","SUPERSPECIALITY","PRIVATE WARD","CA021","9000.00"
"552","BRCA1 & BRCA2","Oncology Investigations","TIER I","SUPERSPECIALITY","PRIVATE WARD","CA022","20000.00"
"553","C3d Single Allele Antibody for HLA Class I (C3dLSA Class I) /C3d Single Allele Antibody for HLA Class II (C3dLSA Class II)","Oncology Investigations","TIER I","SUPERSPECIALITY","PRIVATE WARD","CA023","17500.00"
"554","CAN ASSIST","Oncology Investigations","TIER I","SUPERSPECIALITY","PRIVATE WARD","CA024","50000.00"
"555","CCND1/IgH: t(11;14)","Oncology Investigations","TIER I","SUPERSPECIALITY","PRIVATE WARD","CA025","4690.00"
"556","CD 19 and CD 20","Oncology Investigations","TIER I","SUPERSPECIALITY","PRIVATE WARD","CA026","1500.00"
"557","Cell line karyotyping","Oncology Investigations","TIER I","SUPERSPECIALITY","PRIVATE WARD","CA027","11100.00"
"558","Chimerism Analysis","Oncology Investigations","TIER I","SUPERSPECIALITY","PRIVATE WARD","CA028","1540.00"
"559","Chromosomal breakage (fragility) studies in Fanconi's Anemia/Aplastic Anemia","Oncology Investigations","TIER I","SUPERSPECIALITY","PRIVATE WARD","CA029","5545.00"
"560","Chronic Lymphocytic Leukemia (CLL) Panel","Oncology Investigations","TIER I","SUPERSPECIALITY","PRIVATE WARD","CA030","11570.00"
"561","Chronic Lymphocytic Leukemia Comprehensive Mutation Profile (IGVH Gene Mutation & Usage, T","Oncology Investigations","TIER I","SUPERSPECIALITY","PRIVATE WARD","CA031","33320.00"
"562","Chronic Lymphocytic Leukemia IGVH Mutation Detection","Oncology Investigations","TIER I","SUPERSPECIALITY","PRIVATE WARD","CA032","6350.00"
"563","Chronic Lymphoproliferative disorder IGVH Mutation Detection","Oncology Investigations","TIER I","SUPERSPECIALITY","PRIVATE WARD","CA033","6350.00"
"564","Chronic Lymphoproliferative disorder NOTCH1 mutation / NOTCH2 mutation","Oncology Investigations","TIER I","SUPERSPECIALITY","PRIVATE WARD","CA034","5390.00"
"565","Chronic Lymphoproliferative disorder SF3B1 mutation","Oncology Investigations","TIER I","SUPERSPECIALITY","PRIVATE WARD","CA035","5390.00"
"566","Chronic Lymphoproliferative disorder TP53 mutation","Oncology Investigations","TIER I","SUPERSPECIALITY","PRIVATE WARD","CA036","23020.00"
"567","CLINICAL EXOME SEQUENCING","Oncology Investigations","TIER I","SUPERSPECIALITY","PRIVATE WARD","CA037","15000.00"
"568","CLL PANEL FISH","Oncology Investigations","TIER I","SUPERSPECIALITY","PRIVATE WARD","CA038","10000.00"
"569","CML Blast Crisis karyotyping","Oncology Investigations","TIER I","SUPERSPECIALITY","PRIVATE WARD","CA039","5545.00"
"570","Combined High Sensitivity JAK2 V617F and Exon12 Mutation Detection","Oncology Investigations","TIER I","SUPERSPECIALITY","PRIVATE WARD","CA040","6830.00"
"571","Comprehensive Molecular Testing","Oncology Investigations","TIER I","SUPERSPECIALITY","PRIVATE WARD","CA041","19320.00"
"572","Comprehensive Next Generation sequencing assay for Hematolymphoid malignancies","Oncology Investigations","TIER I","SUPERSPECIALITY","PRIVATE WARD","CA042","27000.00"
"573","Constitutional karyotyping","Oncology Investigations","TIER I","SUPERSPECIALITY","PRIVATE WARD","CA043","5545.00"
"574","Custom Sequencing Assay","Oncology Investigations","TIER I","SUPERSPECIALITY","PRIVATE WARD","CA044","11040.00"
"575","DICER1 Mutation","Oncology Investigations","TIER I","SUPERSPECIALITY","PRIVATE WARD","CA045","3880.00"
"576","Donor Specific Antibodies (DSA)","Oncology Investigations","TIER I","SUPERSPECIALITY","PRIVATE WARD","CA046","8000.00"
"577","EGFR Mutation DETECTION","Oncology Investigations","TIER I","SUPERSPECIALITY","PRIVATE WARD","CA047","9500.00"
"578","EGFR Resistance Mutation (T790m Mutation Analysis)","Oncology Investigations","TIER I","SUPERSPECIALITY","PRIVATE WARD","CA048","8000.00"
"579","ER PR Her2 Neu","Oncology Investigations","TIER I","SUPERSPECIALITY","PRIVATE WARD","CA049","3150.00"
"580","ER/PR/Her2neu, Ki67","Oncology Investigations","TIER I","SUPERSPECIALITY","PRIVATE WARD","CA050","5000.00"
"581","Extended Immune subset for Post Allogenic Stem Cell Transplant Monitoring","Oncology Investigations","TIER I","SUPERSPECIALITY","PRIVATE WARD","CA051","5000.00"
"582","Factor V Leiden Mutation Detection","Oncology Investigations","TIER I","SUPERSPECIALITY","PRIVATE WARD","CA052","6600.00"
"583","FISH for 1p33/TAL1 deletion","Oncology Investigations","TIER I","SUPERSPECIALITY","PRIVATE WARD","CA053","4980.00"
"584","FISH FOR HER2 Neu","Oncology Investigations","TIER I","SUPERSPECIALITY","PRIVATE WARD","CA054","10000.00"
"585","FISH for t(10;11)(p12;q14)/MLLT10(AF10)/PICALM","Oncology Investigations","TIER I","SUPERSPECIALITY","PRIVATE WARD","CA055","4980.00"
"586","FISH for t(11;19)(q23;p13.1)/KMT2A/ELL","Oncology Investigations","TIER I","SUPERSPECIALITY","PRIVATE WARD","CA056","4980.00"
"587","FISH for t(5;11)(q35;p15.5) NUP98/NSD1","Oncology Investigations","TIER I","SUPERSPECIALITY","PRIVATE WARD","CA057","4980.00"
"588","FISH for t(6;14)(p21;q32) IGH/CCND3","Oncology Investigations","TIER I","SUPERSPECIALITY","PRIVATE WARD","CA058","4980.00"
"589","FISH on Bone marrow Smear( 1 marker)","Oncology Investigations","TIER I","SUPERSPECIALITY","PRIVATE WARD","CA059","3485.00"
"590","FISH on bone marrow smear( 2 markers)","Oncology Investigations","TIER I","SUPERSPECIALITY","PRIVATE WARD","CA060","5475.00"
"591","FISH on FFPE - Block /Slide (2 markers)","Oncology Investigations","TIER I","SUPERSPECIALITY","PRIVATE WARD","CA061","4760.00"
"592","FISH PANEL FOR MYELOMA","Oncology Investigations","TIER I","SUPERSPECIALITY","PRIVATE WARD","CA062","14000.00"
"593","FISH Test for C19MC amplification","Oncology Investigations","TIER I","SUPERSPECIALITY","PRIVATE WARD","CA063","12750.00"
"594","FISH test for CDKN2A","Oncology Investigations","TIER I","SUPERSPECIALITY","PRIVATE WARD","CA064","7450.00"
"595","FISH test for CEN 10 loss - on Tissue","Oncology Investigations","TIER I","SUPERSPECIALITY","PRIVATE WARD","CA065","4150.00"
"596","FISH test for ETV6 break-apart analysis - On Tissue","Oncology Investigations","TIER I","SUPERSPECIALITY","PRIVATE WARD","CA066","6970.00"
"597","FISH test for MAML2 break-apart analysis - On Tissue","Oncology Investigations","TIER I","SUPERSPECIALITY","PRIVATE WARD","CA067","7160.00"
"598","Fluorescent PCR + fragment length analysis per Amplicon","Oncology Investigations","TIER I","SUPERSPECIALITY","PRIVATE WARD","CA068","350.00"
"599","GeneCORE Somatic 161 Gene Panel (NGS)","Oncology Investigations","TIER I","SUPERSPECIALITY","PRIVATE WARD","CA069","30000.00"
"600","Hairy Cell Leukemia Mutation (BRAF V600E) Detection","Oncology Investigations","TIER I","SUPERSPECIALITY","PRIVATE WARD","CA070","3490.00"
"601","Hematolymphoid Malignancy At Diagnosis- Cancer Cytogenetics Testing","Oncology Investigations","TIER I","SUPERSPECIALITY","PRIVATE WARD","CA071","17115.00"
"602","Hematolymphoid Malignancy Follow-up- Cancer Cytogenetics Testing","Oncology Investigations","TIER I","SUPERSPECIALITY","PRIVATE WARD","CA072","15000.00"
"603","Hereditary Cancer Panel","Oncology Investigations","TIER I","SUPERSPECIALITY","PRIVATE WARD","CA073","12000.00"
"604","High Sensitivity JAK2 Mutation Detection (V617F)","Oncology Investigations","TIER I","SUPERSPECIALITY","PRIVATE WARD","CA074","4610.00"
"605","Histone Mutation Detection Assay","Oncology Investigations","TIER I","SUPERSPECIALITY","PRIVATE WARD","CA075","9275.00"
"606","HLA C, DQB Molecular Typing PCR - SSP","Oncology Investigations","TIER I","SUPERSPECIALITY","PRIVATE WARD","CA076","7370.00"
"607","HLA Disease Association Next Generation Sequencing HLA-A/B/DRB1/G","Oncology Investigations","TIER I","SUPERSPECIALITY","PRIVATE WARD","CA077","4700.00"
"608","HLA Disease Association Sequence based Typing HLA A/B/DRB1","Oncology Investigations","TIER I","SUPERSPECIALITY","PRIVATE WARD","CA078","4800.00"
"609","HLA Drug Hypersensitivity Next Generation Sequencing HLA-A/B/DRB1 HLA-A/B/DRB1/G","Oncology Investigations","TIER I","SUPERSPECIALITY","PRIVATE WARD","CA079","4700.00"
"610","HLA Drug Hypersensitivity Typing HLA-A/B/DRB1","Oncology Investigations","TIER I","SUPERSPECIALITY","PRIVATE WARD","CA080","4800.00"
"611","HLA Loss Chimerism","Oncology Investigations","TIER I","SUPERSPECIALITY","PRIVATE WARD","CA081","12000.00"
"612","HLA-A, B, C, DRB1, DQB1, DPB1 (Sequence Based Typing - SBT)","Oncology Investigations","TIER I","SUPERSPECIALITY","PRIVATE WARD","CA082","15000.00"
"613","HLA-A, B, DRB1 (Sequence Based Typing - SBT)","Oncology Investigations","TIER I","SUPERSPECIALITY","PRIVATE WARD","CA083","10000.00"
"614","HLA-A, B, DRB1(Sequence Specific Oligonucleotide - SSO)","Oncology Investigations","TIER I","SUPERSPECIALITY","PRIVATE WARD","CA084","7800.00"
"615","HLA-C, DQB1(Sequence Specific Oligonucleotide - SSO)","Oncology Investigations","TIER I","SUPERSPECIALITY","PRIVATE WARD","CA085","5200.00"
"616","HRR Gene Test","Oncology Investigations","TIER I","SUPERSPECIALITY","PRIVATE WARD","CA086","31000.00"
"617","IGH Characterization IGH/CCND1:t(11;14), IGH/BCL2:t(14;18),BCL6(3q27), MYC(8q24) (4markers","Oncology Investigations","TIER I","SUPERSPECIALITY","PRIVATE WARD","CA087","5300.00"
"618","IgH/BCL2 :t(14;18)","Oncology Investigations","TIER I","SUPERSPECIALITY","PRIVATE WARD","CA088","4690.00"
"619","IGHV Gene Mutation","Oncology Investigations","TIER I","SUPERSPECIALITY","PRIVATE WARD","CA089","7500.00"
"620","Interphase FISH test for Chr. 1 copy number variations","Oncology Investigations","TIER I","SUPERSPECIALITY","PRIVATE WARD","CA090","10700.00"
"621","IRFA/DUSP22 gene rearrangement by FISH","Oncology Investigations","TIER I","SUPERSPECIALITY","PRIVATE WARD","CA091","15580.00"
"622","JAK2 Exon 12 Mutation Detection","Oncology Investigations","TIER I","SUPERSPECIALITY","PRIVATE WARD","CA092","4610.00"
"623","JAK2V617 MUTATION, WITH REFLEX TO JAK2 EX-12,CALR EX-9 MUTATION AND MPL W515, S505 MUTATION","Oncology Investigations","TIER I","SUPERSPECIALITY","PRIVATE WARD","CA093","11500.00"
"624","KI67","Oncology Investigations","TIER I","SUPERSPECIALITY","PRIVATE WARD","CA094","1300.00"
"625","KIR Typing","Oncology Investigations","TIER I","SUPERSPECIALITY","PRIVATE WARD","CA095","5800.00"
"626","KMT2A Characterization for AML","Oncology Investigations","TIER I","SUPERSPECIALITY","PRIVATE WARD","CA096","7895.00"
"627","KMT2A Characterization for B-ALL","Oncology Investigations","TIER I","SUPERSPECIALITY","PRIVATE WARD","CA097","6095.00"
"628","KRAS + NRAS + BRAF + Mutation Profile","Oncology Investigations","TIER I","SUPERSPECIALITY","PRIVATE WARD","CA098","13800.00"
"629","Lineage specific Chimerism - B Cell, T Cell and NK Cells","Oncology Investigations","TIER I","SUPERSPECIALITY","PRIVATE WARD","CA099","7200.00"
"630","Liquid Biopsy (Onco)","Oncology Investigations","TIER I","SUPERSPECIALITY","PRIVATE WARD","CA100","30000.00"
"631","Lung Basic Panel By NGS","Oncology Investigations","TIER I","SUPERSPECIALITY","PRIVATE WARD","CA101","30000.00"
"632","Lymphoma Panel","Oncology Investigations","TIER I","SUPERSPECIALITY","PRIVATE WARD","CA102","6970.00"
"633","Lymphoplasmacytic Leukemia / Waldenstroms Macroglobulinemia Mutation (MYD88 L265P) Detection","Oncology Investigations","TIER I","SUPERSPECIALITY","PRIVATE WARD","CA103","3490.00"
"634","MDS Panel","Oncology Investigations","TIER I","SUPERSPECIALITY","PRIVATE WARD","CA104","6970.00"
"635","MECOM (EVI1) rearrangement: inv(3)(q21.3q26.2)/t(3;3)","Oncology Investigations","TIER I","SUPERSPECIALITY","PRIVATE WARD","CA105","4690.00"
"636","MGMT PCR","Oncology Investigations","TIER I","SUPERSPECIALITY","PRIVATE WARD","CA106","8140.00"
"637","Miscellaneous Profile I(1 marker)","Oncology Investigations","TIER I","SUPERSPECIALITY","PRIVATE WARD","CA107","3485.00"
"638","Miscellaneous profile II(2 markers)","Oncology Investigations","TIER I","SUPERSPECIALITY","PRIVATE WARD","CA108","5475.00"
"639","MLPA per gene","Oncology Investigations","TIER I","SUPERSPECIALITY","PRIVATE WARD","CA109","4000.00"
"640","Monosomy 5/deletion 5q","Oncology Investigations","TIER I","SUPERSPECIALITY","PRIVATE WARD","CA110","3485.00"
"641","Monosomy 7/deletion 7q","Oncology Investigations","TIER I","SUPERSPECIALITY","PRIVATE WARD","CA111","3485.00"
"642","MPN (Myelo Proliferative Neoplasm)PANEL","Oncology Investigations","TIER I","SUPERSPECIALITY","PRIVATE WARD","CA112","12000.00"
"643","MSI ( Micro Satellite Instability) and MMR (Mis Match Repair)","Oncology Investigations","TIER I","SUPERSPECIALITY","PRIVATE WARD","CA113","6500.00"
"644","Multigene NGS Germline Panel","Oncology Investigations","TIER I","SUPERSPECIALITY","PRIVATE WARD","CA114","18000.00"
"645","Multiple Myeloma (MM) Panel","Oncology Investigations","TIER I","SUPERSPECIALITY","PRIVATE WARD","CA115","14870.00"
"646","Multiple Myeloma High Risk Markers (4 Markers)","Oncology Investigations","TIER I","SUPERSPECIALITY","PRIVATE WARD","CA116","5300.00"
"647","Multiple Myeloma Screening Panel","Oncology Investigations","TIER I","SUPERSPECIALITY","PRIVATE WARD","CA117","8000.00"
"648","MYD88 L265 Mutation Detection Test","Oncology Investigations","TIER I","SUPERSPECIALITY","PRIVATE WARD","CA118","6760.00"
"649","Myelodysplastic Syndromes karyotyping","Oncology Investigations","TIER I","SUPERSPECIALITY","PRIVATE WARD","CA119","5545.00"
"650","Next generation RNA sequencing assay for Chimeric Trancript in Hematolymphod malignancies","Oncology Investigations","TIER I","SUPERSPECIALITY","PRIVATE WARD","CA120","17000.00"
"651","Next Generation sequencing assay for Minimal residual disease(MRD) for NPM mutated AML","Oncology Investigations","TIER I","SUPERSPECIALITY","PRIVATE WARD","CA121","27000.00"
"652","NGS HLA Typing","Oncology Investigations","TIER I","SUPERSPECIALITY","PRIVATE WARD","CA122","10000.00"
"653","NGS Platform-extended Panel >50 gene","Oncology Investigations","TIER I","SUPERSPECIALITY","PRIVATE WARD","CA123","36000.00"
"654","NGS Platform-limited Panel(10 Genes)","Oncology Investigations","TIER I","SUPERSPECIALITY","PRIVATE WARD","CA124","18000.00"
"655","NRAS (Neuroblastoma RAS ) Gene","Oncology Investigations","TIER I","SUPERSPECIALITY","PRIVATE WARD","CA125","3500.00"
"656","Panel Reactive Antibodies (PRA) class I","Oncology Investigations","TIER I","SUPERSPECIALITY","PRIVATE WARD","CA126","3000.00"
"657","Panel Reactive Antibodies (PRA) class II","Oncology Investigations","TIER I","SUPERSPECIALITY","PRIVATE WARD","CA127","3000.00"
"658","PCR + Sanger Sequencing per Amplicon","Oncology Investigations","TIER I","SUPERSPECIALITY","PRIVATE WARD","CA128","850.00"
"659","PDGFRA (4q12), PDGFRB (5q33), FGFR1 (8p11.2) rearrangement","Oncology Investigations","TIER I","SUPERSPECIALITY","PRIVATE WARD","CA129","6095.00"
"660","PDGFRA rearrangement: 4q12","Oncology Investigations","TIER I","SUPERSPECIALITY","PRIVATE WARD","CA130","4690.00"
"661","PDGFRB rearrangement: 5q33","Oncology Investigations","TIER I","SUPERSPECIALITY","PRIVATE WARD","CA131","4690.00"
"662","PDL 1","Oncology Investigations","TIER I","SUPERSPECIALITY","PRIVATE WARD","CA132","5000.00"
"663","PDL-1-28-8 (FDA Approved)","Oncology Investigations","TIER I","SUPERSPECIALITY","PRIVATE WARD","CA133","7500.00"
"664","Ph: t(9;22) karyotyping","Oncology Investigations","TIER I","SUPERSPECIALITY","PRIVATE WARD","CA134","3955.00"
"665","Ph-like ALL Panel (4 Markers)","Oncology Investigations","TIER I","SUPERSPECIALITY","PRIVATE WARD","CA135","5300.00"
"666","PIK3CA GENE MUTATION","Oncology Investigations","TIER I","SUPERSPECIALITY","PRIVATE WARD","CA136","5400.00"
"667","PIK3CA Mutation Testing","Oncology Investigations","TIER I","SUPERSPECIALITY","PRIVATE WARD","CA137","5700.00"
"668","Ploidy analysis","Oncology Investigations","TIER I","SUPERSPECIALITY","PRIVATE WARD","CA138","3955.00"
