"SNo.","Procedure Name","Speciality Classification","Tier","Facility","Ward","Cghs Code No.","Rate (₹)"
"2127","Cost of the Implants Used in Corrective Osteotomy & Internal Fixation- long bones","Orthopaedics","TIER III","NABH","PRIVATE WARD","IMOR14U100","Unlisted.00"
"2128","Cost of the Implants Used in Arthrodesis of - Minor Joints","Orthopaedics","TIER III","NABH","PRIVATE WARD","IMOR15U100","Unlisted.00"
"2129","Cost of the Implants Used in Arthrodesis of - Major Joints","Orthopaedics","TIER III","NABH","PRIVATE WARD","IMOR16U100","Unlisted.00"
"2130","Cost of the Implants Used in Hemiarthroplasty- Hip","Orthopaedics","TIER III","NABH","PRIVATE WARD","IMOR17U100","Unlisted.00"
"2131","Cost of the Implants Used in Hemiarthroplasty- Shoulder","Orthopaedics","TIER III","NABH","PRIVATE WARD","IMOR18U100","Unlisted.00"
"2132","Cost of the Implants Used in Arthroscopy-therapeutic: with implant","Orthopaedics","TIER III","NABH","PRIVATE WARD","IMOR19U100","Unlisted.00"
"2133","Cost of the Implants Used in Total Hip Replacement (THR)","Orthopaedics","TIER III","NABH","PRIVATE WARD","IMOR20","40000+GST.00"
"2134","Cost of the Implants Used in Total Ankle Joint Replacement (TAR) - Unilateral","Orthopaedics","TIER III","NABH","PRIVATE WARD","IMOR21U100","Unlisted.00"
"2135","Primary TKR - Titanium Alloy Coated-Femoral Component By Whatsoever Name/ Specifications","Orthopaedics","TIER III","NABH","PRIVATE WARD","IMOR22","38740+GST.00"
"2136","Primary TKR - Oxidized Zirconium (OxZr) Alloy -Femoral Component By Whatsoever Name/ Specifications","Orthopaedics","TIER III","NABH","PRIVATE WARD","IMOR23","38740+GST.00"
"2137","Primary TKR - Hi-Flex -Femoral Component By Whatsoever Name/ Specifications","Orthopaedics","TIER III","NABH","PRIVATE WARD","IMOR24","25860+GST.00"
"2138","Primary TKR - Cobalt Chromium (CoCr) Alloy and other than at 1, 2 and 3 above -Femoral Component By Whatsoever Name/ Specifications","Orthopaedics","TIER III","NABH","PRIVATE WARD","IMOR25","24090+GST.00"
"2139","Primary TKR - Titanium Alloy Coated-Tibial Component By Whatsoever Name/ Specifications","Orthopaedics","TIER III","NABH","PRIVATE WARD","IMOR26","24280+GST.00"
"2140","Primary TKR - Oxidized Zirconium (OxZr) Alloy -Tibial Component By Whatsoever Name/ Specifications","Orthopaedics","TIER III","NABH","PRIVATE WARD","IMOR27","24280+GST.00"
"2141","Primary TKR - Cobalt Chromium (CoCr) Alloy and other than Titanium Alloy Coated/Oxidized Zirconium (OxZr) Alloy/Hi-Flex -Tibial Component By Whatsoever Name/ Specifications","Orthopaedics","TIER III","NABH","PRIVATE WARD","IMOR28","16960+GST.00"
"2142","Primary TKR - Articular Surface / Insert By Whatsoever Name / Specification (Any Material)","Orthopaedics","TIER III","NABH","PRIVATE WARD","IMOR29","9550+GST.00"
"2143","Patella Component By Whatsoever Name / Specifications","Orthopaedics","TIER III","NABH","PRIVATE WARD","IMOR30","4090+GST.00"
"2144","Primary TKR - Component Having Tibial Tray and Insert Combined as Single Unit By Whatsoever Name Specification -Polyethylene or cross linked polyethylene or highly cross linked polyethylene or any other material","Orthopaedics","TIER III","NABH","PRIVATE WARD","IMOR31","12960+GST.00"
"2145","Primary TKR - Component Having Tibial Tray and Insert Combined as Single Unit By Whatsoever Name Specification -Tibial : Metallic,                                                                                                               Insert : Polyethylene or cross linked polyethylene or any other material.","Orthopaedics","TIER III","NABH","PRIVATE WARD","IMOR32","26546+GST.00"
"2146","Revision Knee Implant System - Femoral Component By Whatsoever Name/ Specifications","Orthopaedics","TIER III","NABH","PRIVATE WARD","IMOR33","62770+GST.00"
"2147","Revision Knee Implant System - Tibial Component By Whatsoever Name/ Specifications","Orthopaedics","TIER III","NABH","PRIVATE WARD","IMOR34","31220+GST.00"
"2148","Revision Knee Implant System - Articular Surface / Insert By Whatsoever Name / Specification (Any Material)","Orthopaedics","TIER III","NABH","PRIVATE WARD","IMOR35","15870+GST.00"
"2149","Revision Knee Implant System - Patella Component By Whatsoever Name / Specifications","Orthopaedics","TIER III","NABH","PRIVATE WARD","IMOR36","4090+GST.00"
"2150","Cost of the Implants Used in Total Hip Replacement (THR) Revision Stage-II","Orthopaedics","TIER III","NABH","PRIVATE WARD","IMOR37U100","Unlisted.00"
"2151","Cost of the Implants Used in Total Shoulder Joint Replacement - Unilateral","Orthopaedics","TIER III","NABH","PRIVATE WARD","IMOR38U100","Unlisted.00"
"2152","Cost of the Implants Used in Total Elbow Joint Replacement - Unilateral","Orthopaedics","TIER III","NABH","PRIVATE WARD","IMOR39U100","Unlisted.00"
"2153","Cost of the Implants Used in Total Wrist Joint Replacement - Unilateral","Orthopaedics","TIER III","NABH","PRIVATE WARD","IMOR40U100","Unlisted.00"
"2154","Cost of the Implants Used in Total Finger Joint Replacement","Orthopaedics","TIER III","NABH","PRIVATE WARD","IMOR41U100","Unlisted.00"
"2155","Cost of the Implants Used in Pelvi-acetabular fracture -Internal fixation","Orthopaedics","TIER III","NABH","PRIVATE WARD","IMOR42U100","Unlisted.00"
"2156","Cost of the Implants Used in Meniscus Repair","Orthopaedics","TIER III","NABH","PRIVATE WARD","IMOR43U100","Unlisted.00"
"2157","Cost of the Implants Used in Anterior Cruciate Ligament (ACL) Reconstruction","Orthopaedics","TIER III","NABH","PRIVATE WARD","IMOR44U100","Unlisted.00"
"2158","Cost of the Implants Used in Posterior Cruciate Ligament (PCL) Reconstruction","Orthopaedics","TIER III","NABH","PRIVATE WARD","IMOR45U100","Unlisted.00"
"2159","Cost of the Implants Used in Knee Collateral Ligament Reconstruction","Orthopaedics","TIER III","NABH","PRIVATE WARD","IMOR46U100","Unlisted.00"
"2160","Cost of the Implants Used in Bankart Repair Shoulder","Orthopaedics","TIER III","NABH","PRIVATE WARD","IMOR47U100","Unlisted.00"
"2161","Cost of the Implants Used in Rotator cuff repair / RC repair","Orthopaedics","TIER III","NABH","PRIVATE WARD","IMOR48U100","Unlisted.00"
"2162","Cost of the Implants Used in Biceps Tenodesis","Orthopaedics","TIER III","NABH","PRIVATE WARD","IMOR49U100","Unlisted.00"
"2163","Cost of the Implants Used in Distal biceps tendon repair","Orthopaedics","TIER III","NABH","PRIVATE WARD","IMOR50U100","Unlisted.00"
"2164","Cost of the Implants Used in Spinal Fixation Cervical/dorsolumbar/ lumbosacral","Orthopaedics","TIER III","NABH","PRIVATE WARD","IMOR51U100","Unlisted.00"
"2165","Cost of the Implants Used in Fusion Surgery Cervical/ Lumbar Spine upto 2 Level","Orthopaedics","TIER III","NABH","PRIVATE WARD","IMOR52U100","Unlisted.00"
"2166","Cost of the Implants Used in Spinal Fusion Surgery Cervical/ Lumbar Spine -More than 2 Level","Orthopaedics","TIER III","NABH","PRIVATE WARD","IMOR53U100","Unlisted.00"
"2167","Cost of the Implants Used in Scoliosis Surgery/ Deformity Correction of Spine","Orthopaedics","TIER III","NABH","PRIVATE WARD","IMOR54U100","Unlisted.00"
"2168","Cost of the Implants Used in Vertebroplasty","Orthopaedics","TIER III","NABH","PRIVATE WARD","IMOR55U100","Unlisted.00"
"2169","Cost of the Implants Used in Dynamic Hip Screw (DHS) for Fracture Neck Femur","Orthopaedics","TIER III","NABH","PRIVATE WARD","IMOR56U100","Unlisted.00"
"2170","Cost of the Implants Used in Proximal Femur Nail (PFN) for IT fracture (Intertrochanteric Fractures)","Orthopaedics","TIER III","NABH","PRIVATE WARD","IMOR57U100","Unlisted.00"
"2171","Cost of the Implants Used in Spinal Osteotomy","Orthopaedics","TIER III","NABH","PRIVATE WARD","IMOR58U100","Unlisted.00"
"2172","Unspecified Implant - Orthopaedics","Orthopaedics","TIER III","NABH","PRIVATE WARD","IMOR59U100","Unlisted.00"
"2173","Unspecified Code","All specialities","TIER III","NABH","PRIVATE WARD","US001","Unlisted.00"
"2174","Eye Consultation(857,873,877 cannot be booked )","Consultation","TIER III","NABH","PRIVATE WARD","CN004","350.00"
"2175","Caldwell Luc Operation (TMH - Head & Neck) (G1S1)","Cancer Surgery","TIER III","NABH","PRIVATE WARD","TMH001","4600.00"
"2176","Evaluation under anaesthesia (TMH - Head & Neck) (G1S2)","Cancer Surgery","TIER III","NABH","PRIVATE WARD","TMH002","4600.00"
"2177","Knife/Punch/ Excision Biopsy of Tumour (TMH - Head & Neck) (G1S3)","Cancer Surgery","TIER III","NABH","PRIVATE WARD","TMH003","4600.00"
"2178","Laryngoscopy Direct (TMH - Head & Neck) (G1S4)","Cancer Surgery","TIER III","NABH","PRIVATE WARD","TMH004","4600.00"
"2179","Laser Fulguration for recurrent lesions (TMH - Head & Neck) (G1S5)","Cancer Surgery","TIER III","NABH","PRIVATE WARD","TMH005","4600.00"
"2180","Neck Biopsy-Excisional (TMH - Head & Neck) (G1S6)","Cancer Surgery","TIER III","NABH","PRIVATE WARD","TMH006","4600.00"
"2181","Node Biopsy (TMH - Head & Neck) (G1S7)","Cancer Surgery","TIER III","NABH","PRIVATE WARD","TMH007","4600.00"
"2182","Oral Cavity Fulguration (Laser) (TMH - Head & Neck) (G1S8)","Cancer Surgery","TIER III","NABH","PRIVATE WARD","TMH008","4600.00"
"2183","Orbital Mass Biopsy (TMH - Head & Neck) (G1S9)","Cancer Surgery","TIER III","NABH","PRIVATE WARD","TMH009","4600.00"
"2184","Gastroscopy (TMH - G.I. Surgery) (G1S10)","Cancer Surgery","TIER III","NABH","PRIVATE WARD","TMH010","4600.00"
"2185","Rigid Sigmoidoscopy (TMH - G.I. Surgery) (G1S11)","Cancer Surgery","TIER III","NABH","PRIVATE WARD","TMH011","4600.00"
"2186","Biopsy Needle  (TMH - Bone & Soft Tissue) (G1S12)","Cancer Surgery","TIER III","NABH","PRIVATE WARD","TMH012","4600.00"
"2187","Bronchoscopy Diagnostic (TMH - Thoracic & Paediatric) (G1S13)","Cancer Surgery","TIER III","NABH","PRIVATE WARD","TMH013","4600.00"
"2188","Esophagoscopy-Diagnostic (TMH - Thoracic & Paediatric) (G1S14)","Cancer Surgery","TIER III","NABH","PRIVATE WARD","TMH014","4600.00"
"2189","Hickman Catheter Removal (TMH - Thoracic & Paediatric) (G1S15)","Cancer Surgery","TIER III","NABH","PRIVATE WARD","TMH015","4600.00"
"2190","ICD Placement (TMH - Thoracic & Paediatric) (G1S16)","Cancer Surgery","TIER III","NABH","PRIVATE WARD","TMH016","4600.00"
"2191","Lymph Node Biopsy - Superficial (TMH - Thoracic & Paediatric) (G1S17)","Cancer Surgery","TIER III","NABH","PRIVATE WARD","TMH017","4600.00"
"2192","Pericardial Tap (TMH - Thoracic & Paediatric) (G1S18)","Cancer Surgery","TIER III","NABH","PRIVATE WARD","TMH018","4600.00"
"2193","Pleural Tap (TMH - Thoracic & Paediatric) (G1S19)","Cancer Surgery","TIER III","NABH","PRIVATE WARD","TMH019","4600.00"
"2194","Thorax (Trucut Biopsy) (TMH - Thoracic & Paediatric) (G1S20)","Cancer Surgery","TIER III","NABH","PRIVATE WARD","TMH020","4600.00"
"2195","Tracheostom?y (TMH - Thoracic & Paediatric) (G1S21)","Cancer Surgery","TIER III","NABH","PRIVATE WARD","TMH021","4600.00"
"2196","Trans Thoracic Needle Biopsy (TMH - Thoracic & Paediatric) (G1S22)","Cancer Surgery","TIER III","NABH","PRIVATE WARD","TMH022","4600.00"
"2197","Circumcision (TMH - Genitourinary / Gynaecology) (G1S23)","Cancer Surgery","TIER III","NABH","PRIVATE WARD","TMH023","4600.00"
"2198","Colposcopy (TMH - Genitourinary / Gynaecology) (G1S24)","Cancer Surgery","TIER III","NABH","PRIVATE WARD","TMH024","4600.00"
"2199","Dilatation & Curettage (TMH - Genitourinary / Gynaecology) (G1S25)","Cancer Surgery","TIER III","NABH","PRIVATE WARD","TMH025","4600.00"
"2200","Incision & Drainage (TMH - Genitourinary / Gynaecology) (G1S26)","Cancer Surgery","TIER III","NABH","PRIVATE WARD","TMH026","4600.00"
"2201","Testicular Biopsy (TMH - Genitourinary / Gynaecology) (G1S27)","Cancer Surgery","TIER III","NABH","PRIVATE WARD","TMH027","4600.00"
"2202","Excision Gland/Nodule (TMH - Breast) (G1S28)","Cancer Surgery","TIER III","NABH","PRIVATE WARD","TMH028","4600.00"
"2203","Alveolectomy (Upper) Per Oral (TMH - Head & Neck) (G2S1)","Cancer Surgery","TIER III","NABH","PRIVATE WARD","TMH029","11500.00"
"2204","Excision of Pinna (TMH - Head & Neck) (G2S2)","Cancer Surgery","TIER III","NABH","PRIVATE WARD","TMH030","11500.00"
"2205","Excision of Skin Malignancy - Head & Neck (TMH - Head & Neck) (G2S3)","Cancer Surgery","TIER III","NABH","PRIVATE WARD","TMH031","11500.00"
"2206","Eye Lid Tumor Excision (TMH - Head & Neck) (G2S4)","Cancer Surgery","TIER III","NABH","PRIVATE WARD","TMH032","11500.00"
"2207","Jaw Cyst Enucleation  (TMH - Head & Neck) (G2S5)","Cancer Surgery","TIER III","NABH","PRIVATE WARD","TMH033","11500.00"
"2208","Mandible Curettage (TMH - Head & Neck) (G2S6)","Cancer Surgery","TIER III","NABH","PRIVATE WARD","TMH034","11500.00"
"2209","Maxilla Curettage (TMH - Head & Neck) (G2S7)","Cancer Surgery","TIER III","NABH","PRIVATE WARD","TMH035","11500.00"
"2210","Neck Exploration (TMH - Head & Neck) (G2S8)","Cancer Surgery","TIER III","NABH","PRIVATE WARD","TMH036","11500.00"
"2211","Panendoscopy (TMH - Head & Neck) (G2S9)","Cancer Surgery","TIER III","NABH","PRIVATE WARD","TMH037","11500.00"
"2212","Submandibular gland excision (TMH - Head & Neck) (G2S10)","Cancer Surgery","TIER III","NABH","PRIVATE WARD","TMH038","11500.00"
"2213","Tongue wide excision per oral (TMH - Head & Neck) (G2S11)","Cancer Surgery","TIER III","NABH","PRIVATE WARD","TMH039","11500.00"
"2214","Tonsillectomy (TMH - Head & Neck) (G2S12)","Cancer Surgery","TIER III","NABH","PRIVATE WARD","TMH040","11500.00"
"2215","Wide Excision - Lip Lesion (TMH - Head & Neck) (G2S13)","Cancer Surgery","TIER III","NABH","PRIVATE WARD","TMH041","11500.00"
"2216","Oral cavity excision-Small lesion -Laser (TMH - Head & Neck) (G2S14)","Cancer Surgery","TIER III","NABH","PRIVATE WARD","TMH042","11500.00"
"2217","Colostomy Closure (TMH - G.I. Surgery) (G2S15)","Cancer Surgery","TIER III","NABH","PRIVATE WARD","TMH043","11500.00"
"2218","Gastrostomy (TMH - G.I. Surgery) (G2S16)","Cancer Surgery","TIER III","NABH","PRIVATE WARD","TMH044","11500.00"
"2219","Gastrotomy (TMH - G.I. Surgery) (G2S17)","Cancer Surgery","TIER III","NABH","PRIVATE WARD","TMH045","11500.00"
"2220","Ileostomy (TMH - G.I. Surgery) (G2S18)","Cancer Surgery","TIER III","NABH","PRIVATE WARD","TMH046","11500.00"
"2221","Closure Of Ileostomy (TMH - G.I. Surgery) (G2S19)","Cancer Surgery","TIER III","NABH","PRIVATE WARD","TMH047","11500.00"
"2222","Internal Stenting (TMH - G.I. Surgery) (G2S20)","Cancer Surgery","TIER III","NABH","PRIVATE WARD","TMH048","11500.00"
"2223","Exploratory Laparotomy (TMH - G.I. Surgery) (G2S21)","Cancer Surgery","TIER III","NABH","PRIVATE WARD","TMH049","11500.00"
"2224","Laparoscopy Diagnostic (TMH - G.I. Surgery) (G2S22)","Cancer Surgery","TIER III","NABH","PRIVATE WARD","TMH050","11500.00"
"2225","Amputation Of Fingers/Toes (TMH - Bone & Soft Tissue) (G2S23)","Cancer Surgery","TIER III","NABH","PRIVATE WARD","TMH051","11500.00"
"2226","Biopsy Open (TMH - Bone & Soft Tissue) (G2S24)","Cancer Surgery","TIER III","NABH","PRIVATE WARD","TMH052","11500.00"
"2227","Bronchoscopy +Esophagoscopy (Diagnostic) (TMH - Thoracic & Paediatric) (G2S25)","Cancer Surgery","TIER III","NABH","PRIVATE WARD","TMH053","11500.00"
"2228","Bronchoscopy - Therapeutic (TMH - Thoracic & Paediatric) (G2S26)","Cancer Surgery","TIER III","NABH","PRIVATE WARD","TMH054","11500.00"
"2229","Esophagoscopy - Therapeutic (TMH - Thoracic & Paediatric) (G2S27)","Cancer Surgery","TIER III","NABH","PRIVATE WARD","TMH055","11500.00"
"2230","Exploratory Laparotomy/Thoracotomy (Inoperable) (TMH - Thoracic & Paediatric) (G2S28)","Cancer Surgery","TIER III","NABH","PRIVATE WARD","TMH056","11500.00"
"2231","Hickman Catheterisation (TMH - Thoracic & Paediatric) (G2S29)","Cancer Surgery","TIER III","NABH","PRIVATE WARD","TMH057","11500.00"
"2232","Nonresectable Esophageal Ca. Exploration (TMH - Thoracic & Paediatric) (G2S30)","Cancer Surgery","TIER III","NABH","PRIVATE WARD","TMH058","11500.00"
"2233","Pleurodesis Talc (TMH - Thoracic & Paediatric) (G2S31)","Cancer Surgery","TIER III","NABH","PRIVATE WARD","TMH059","11500.00"
"2234","Secondary Suturing (Thoracic) (TMH - Thoracic & Paediatric) (G2S32)","Cancer Surgery","TIER III","NABH","PRIVATE WARD","TMH060","11500.00"
"2235","Thoracoscopic Pleurodesis (TMH - Thoracic & Paediatric) (G2S33)","Cancer Surgery","TIER III","NABH","PRIVATE WARD","TMH061","11500.00"
"2236","Thoracoscopy-Diagnostic (TMH - Thoracic & Paediatric) (G2S34)","Cancer Surgery","TIER III","NABH","PRIVATE WARD","TMH062","11500.00"
"2237","Thoracotomy-Inoperable (TMH - Thoracic & Paediatric) (G2S35)","Cancer Surgery","TIER III","NABH","PRIVATE WARD","TMH063","11500.00"
"2238","Chest Wall Sinus Exploration (TMH - Thoracic & Paediatric) (G2S36)","Cancer Surgery","TIER III","NABH","PRIVATE WARD","TMH064","11500.00"
"2239","Peneumonectomy Partial/Total (TMH - Thoracic & Paediatric) (G2S37)","Cancer Surgery","TIER III","NABH","PRIVATE WARD","TMH065","11500.00"
"2240","Conisation (TMH - Genitourinary / Gynaecology) (G2S38)","Cancer Surgery","TIER III","NABH","PRIVATE WARD","TMH066","11500.00"
"2241","Inoperable Laparotomy (TMH - Genitourinary / Gynaecology) (G2S39)","Cancer Surgery","TIER III","NABH","PRIVATE WARD","TMH067","11500.00"
"2242","Diagnostic Hysteroscopy (TMH - Genitourinary / Gynaecology) (G2S40)","Cancer Surgery","TIER III","NABH","PRIVATE WARD","TMH068","11500.00"
"2243","Bilateral Orchidectomy (TMH - Genitourinary / Gynaecology) (G2S41)","Cancer Surgery","TIER III","NABH","PRIVATE WARD","TMH069","11500.00"
"2244","Cystoscopy (TMH - Genitourinary / Gynaecology) (G2S42)","Cancer Surgery","TIER III","NABH","PRIVATE WARD","TMH070","11500.00"
"2245","Inguinal Node Biopsy (TMH - Genitourinary / Gynaecology) (G2S43)","Cancer Surgery","TIER III","NABH","PRIVATE WARD","TMH071","11500.00"
"2246","Meatoplasty (TMH - Genitourinary / Gynaecology) (G2S44)","Cancer Surgery","TIER III","NABH","PRIVATE WARD","TMH072","11500.00"
"2247","Prostate Biopsy (TMH - Genitourinary / Gynaecology) (G2S45)","Cancer Surgery","TIER III","NABH","PRIVATE WARD","TMH073","11500.00"
"2248","Urethral Dilatation (TMH - Genitourinary / Gynaecology) (G2S46)","Cancer Surgery","TIER III","NABH","PRIVATE WARD","TMH074","11500.00"
"2249","Reconstruction with Skin/Mucosal Graft (TMH - Plastic & Reconstructive) (G2S47)","Cancer Surgery","TIER III","NABH","PRIVATE WARD","TMH075","11500.00"
"2250","Microdochectomy (TMH - Breast) (G2S48)","Cancer Surgery","TIER III","NABH","PRIVATE WARD","TMH076","11500.00"
"2251","S/C Fossa Gland Dissection (TMH - Breast) (G2S49)","Cancer Surgery","TIER III","NABH","PRIVATE WARD","TMH077","11500.00"
